id,created_at,source,original_tweet,,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
,,,,,,,,,,,,,
1.50438E+18,Thu Mar 17 08:37:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Noorullah_PTM Ptm ki taraf sy terroists ko protect krnay ky liyae aik march kia ja raha ha jis main 2 police walun ky qatil aur beruni aqaun ko kush krnay ky liyae fake aur baseless propagandas krnay walay ko tahfuz farham krnay ky liyae propaganda kia jaye ga,,in,0,0,Ertugrulkhan89,,,Noorullah_PTM,,
,,,,,,,,,,,,,
1.50437E+18,Thu Mar 17 08:31:13 +0000 2022,"<a href=""http://www.beritasatu.com"" rel=""nofollow"">beritasatu</a>",Kemenkes: Hanya 1 dari 3 Penderita PTM Lakukan Pengobatan Teratur https://t.co/AASi7to7vQ https://t.co/c7EdADApRf,,in,3,1,Beritasatu,FALSE,,,Jakarta,
,,,,,,,,,,,,,
1.50437E+18,Thu Mar 17 08:24:02 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RT @GoRiauCom: Vaksinasi Syarat PTM, Disdik Pekanbaru: Sudah Sampai 83 Persen https://t.co/yDgn1WvGnP",,in,0,1,GoRiauCom,FALSE,,GoRiauCom,Pekanbaru Riau,
,,,,,,,,,,,,,
1.50437E+18,Thu Mar 17 08:22:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@oneetail gaktau nih dari pas lagi ptm udah begini 😫,,in,0,0,waizukei,,,oneetail,she,
,,,,,,,,,,,,,
1.50437E+18,Thu Mar 17 08:17:28 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kalo ptm gini gue jadi kinda ia bangett,,in,0,0,hikonie,,,,fa,
,,,,,,,,,,,,,
1.50437E+18,Thu Mar 17 08:15:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ya Allah gamau ptm 100% duit jajanku ga sebanyak kl pjj soalnya,,in,0,0,terwinwined,,,,,
,,,,,,,,,,,,,
1.50437E+18,Thu Mar 17 08:10:53 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",base enha kaya makin sepi? karena ptm apa gimana,,in,0,0,yesoev,,,,ina based,
,,,,,,,,,,,,,
1.50437E+18,Thu Mar 17 08:07:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@1975bgd jgn bgtu ak mau jd anak alim nnti pas ptm,,in,0,0,jakegirlfriendd,,,1975bgd,👩🏻‍🚀,
,,,,,,,,,,,,,
1.50437E+18,Thu Mar 17 08:07:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ah elah gue kan masih takut ke sekolah, tapi udh mulai ptm lagi😢",,in,0,0,MAGURI99,,,,,
,,,,,,,,,,,,,
1.50437E+18,Thu Mar 17 08:05:44 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Former DG ISPR on PTM: @ManzoorPashteen @KhorBibi @IhteshamAfghan @Gulalai_Ismail https://t.co/RwS8Lt5rOC,,in,0,0,AtharTuba,FALSE,,"ManzoorPashteen, KhorBibi, IhteshamAfghan, Gulalai_Ismail",Pakistan,
,,,,,,,,,,,,,
1.50437E+18,Thu Mar 17 08:05:36 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ChokoPublisher Sabar ya, tunggu aku PTM dulu biar kebeli😭",,in,3,0,KueMatchaS,,,ChokoPublisher,,
,,,,,,,,,,,,,
1.50437E+18,Thu Mar 17 08:02:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ahmad86934922 @MprAldo Tempo hari kan ada video dari Mendikbud, bahwa vaksin bkn syarat utk PTM.",,in,1,0,bafarifa,,,"ahmad86934922, MprAldo",dalam genggamanNya,
,,,,,,,,,,,,,
1.50437E+18,Thu Mar 17 07:54:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",owh ya menpa...w baru pulang ptm😩,,in,0,0,hannlixeu,,,,fa - sbt || she/her 17 🇮🇩 ,
,,,,,,,,,,,,,
1.50437E+18,Thu Mar 17 07:53:56 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Lelaki_5unyi Anak² ngantri giliran PTM....
jozz tenan Dhe...
Lnjtkan...🤣🤣🤣🤣🤣🤣",,in,0,0,WAHIDFD1,,,Lelaki_5unyi,"Nganjuk, Indonesia",
,,,,,,,,,,,,,
1.50437E+18,Thu Mar 17 07:53:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@moanaur UDAH KELARRR, udah mulai rutin ptm lagi juga walau masuh 50% sambil hybrid hehe. YEAYYY AKU JUGA SEHATTT, udah makan belum???",,in,0,0,taehyunsua,,,moanaur,still bwibii,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:51:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nasyholland ptm?? gwh gi nonton sj ni,,in,0,0,qisjsn,,,nasyholland,read carrd byf,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:49:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PTM HAN JISUNG https://t.co/TJE6QUrWrp,,in,0,0,YELLIXCAT,FALSE,,,she/her!! ꨄ,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:48:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dinas Pendidikan dan Kebudayaan Kabupaten Pesawaran Bpk Anca Martha meminta semua kepala sekolah mengejar capaian vaksinasi Covid-19.
Pasalnya, pembelajaran tatap muka (PTM) telah dimulai kembali meskipun masih terbatas

https://t.co/sIw6s3Z8Mi",,in,4,3,isty112,FALSE,,,"Kota Surabaya, Jawa Timur",
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:46:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@YJYJYJYJ_ 2x g tu bestie ku selebbbb anjayyyy besok ptm syukuran 🫵😃,,in,0,0,nvarlynshj,,,YJYJYJYJ_,"Yogyakarta, Indonesia",
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:45:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","COVID-19 melandai, Fraksi PDIP DPRD Surabaya dukung PTM 100 persen

https://t.co/5dkKzTfiCT

#dprdsurabaya #pembelajarantatapmuka #kemendikbudristek #surabaya #beritasurabayaonline #Lensaindonesiacom",,in,0,0,lensaindonesia,FALSE,"dprdsurabaya, pembelajarantatapmuka, kemendikbudristek, surabaya, beritasurabayaonline, Lensaindonesiacom",,Indonesia,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:44:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",atau mungkin nungguin sampe ptm 😃,,in,0,0,hwanjiyo,,,,,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:42:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KSP: PTM 100 Persen Harus Segera Dilaksanakan https://t.co/0rOq8LC9Bj lewat @Kanalnews1 @IdrisAShomad,,in,0,0,amelamalia2088,FALSE,,"Kanalnews1, IdrisAShomad","DKI Jakarta, Indonesia",
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:38:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Sheriutami Di sekolah wajib fucksin kalo ga ga bisa ptm trus ttd di atas matrai kalo ada apa2 bukan tanggung jawab nakes, nah maju kena mundur kena ga tuh @ujung_bansel",,in,1,0,deviibrahim91,,,"Sheriutami, ujung_bansel",bogor,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:31:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",udh ptm 100%,,in,0,0,_moontaurus,,,,,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:30:18 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enak kan kalau punya dosen pengertian, akhirnya ga jadi ptm 😭💥",,in,0,0,sakucatto,,,,she/her ☆ rp on list,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:29:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf nabung dri duit jajan, tp sprtinya kalo ptm ak tdk bs jajan.. buat duwit kas 😔😔",,in,0,0,nfajaem,,,convomf,,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:27:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Livinthebox @Starkmager @sweetxeature gak sih, pagi ampe siang tuh ptm cuma jamkos jdi gw ngerjain remed bahasa sunda pas jamkls, skrg lanjut sosio bareng temen &lt;\33",,in,0,0,nekosiasi,,,"Livinthebox, Starkmager, sweetxeature","she/they, 16 🇮🇩",
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:26:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GUE TAKUT BGT KALO SMPE PTM,,in,0,0,iykmenoudont,,,,,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:26:29 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jd besok ptm kg,,in,0,0,iykmenoudont,,,,,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:25:21 +0000 2022,"<a href=""https://lingkarjatim.com"" rel=""nofollow"">Lingkar Jatim</a>",Pemkot Surabaya Akan Terapkan PTM 100 Persen Jika Masuk PPKM Level 1 | LingkarJatim - https://t.co/FH8FxurPaq https://t.co/pte2PaGS46,,in,0,0,lingkarjatimcom,FALSE,,,,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:22:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",besok deh ptm gue obrolin sama temen,,in,0,0,enhyoungeun,,,,"Reki, They/Them. DNFF.",
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:20:56 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kasian banget guruku dari 5 kelas isinya 30 an 
Yg join cuma 14 + 2 guru😭😭😭😭
Emang kurang efektif sih🥲
MANA SEKOLAH FULL PTM https://t.co/naQu2CN1Vn",,in,0,0,bebblstay,FALSE,,,,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:20:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess Nder kemaren selasa sore tiba2 sklh ngasih info dadakan kl rabu kls 12 ptm full hahaha gmn gk marah2 sekelas, trs pernah pas gue lg di madiun trs pas siang sehari sebelum masuk sklh karna ada jeda abis ujian trs yg masuk sesinya gue auto balik malem sampe rmh jam 3pagi jam6 brgkt",,in,0,0,kokoroiceprince,,,schfess,,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:19:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AREAJULID @anndiinn yang ptm 100% cm sebulan ciss dulu😁📸,,in,0,0,iLovingJk,,,"AREAJULID, anndiinn",she/her,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:17:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MINGDEP PTM FULL HADEH NGERI,,in,0,0,ezziiah,,,,,
,,,,,,,,,,,,,
1.50436E+18,Thu Mar 17 07:13:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@lexalovejiro @HWANGSW1FE masok ga ptm jadie masuk ta ga se lex,,in,0,0,erbie_regnal,,,"lexalovejiro, HWANGSW1FE","Kota Surabaya, Jawa Timur",
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 07:11:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KSP Ungkap Alasan PTM Mesti Kembali 100 Persen: PPKM dan Gawai https://t.co/oeAEr16riw,,in,4,1,MaulanaSun,FALSE,,,,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 07:10:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tadi ptm seru bgt omg,,in,0,0,mavmicza,,,,,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 07:10:20 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SD dan SMP di Bandar Lampung Mulai Lakukan Uji Coba PTM https://t.co/xMArNhpDdz,,in,0,0,KompasTV_LPG,FALSE,,,"Lampung, Indonesia",
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 07:07:35 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emanggg, kelas 12 tu banyak cogan tapi karna ptm jadinya ga keliatan🥲🥲 https://t.co/ScXuOFxKZP",,in,0,0,bohdeb0,FALSE,,,,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 07:06:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Q stress bgt. Nih tugas tenggatnya hari ini semua T.T
cfe bgt ptm 100%😣",,in,0,0,thecl0udy,,,,,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 07:05:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gue baru UH bio mtk wajib ptm sekali aja udah remed anjir WKWKWKW BEGIMANA 2 MINGGU LAGI GUE UJIAN? PINGSAN KALI GUE YA PAS NGERJAINNYA 😭😭😭😭😭😭,,in,0,0,pjisungsangsing,,,,𝐀𝐧𝐲𝐰𝐡𝐞𝐫𝐞 - 𝐊𝐉𝐖,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 07:02:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @strlgxtf: —a thread—

study equipment lucu yang wajib kamu punya untuk PTM♡ https://t.co/FEuIwQAWVH",,in,0,1,dearjebom,FALSE,,strlgxtf,🇮🇩,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:57:48 +0000 2022,"<a href=""https://idcorner.co.id"" rel=""nofollow"">IDCorner.Co.iD</a>","Tak Anjurkan Segera 100%, DPRD DKI Minta PTM DKI Bertahap - https://t.co/lw7JBv6ayW 

#IDCORNER",,in,0,0,IDCorner,FALSE,IDCORNER,,"Central Java, Indonesia",
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:57:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pjw_is IHHH SENENG BANGET BANYAK YANG SUKA DARARI 😭 JADI GAK SABAR PENGEN PTM PENGEN NYEKOKIN TEMEN LAGU DARARI JUGA 😭,,in,1,0,jjunghwanies,,,pjw_is,nyangkut di pohon             ,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:57:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","—a thread—

study equipment lucu yang wajib kamu punya untuk PTM♡ https://t.co/FEuIwQAWVH",,in,2,1,strlgxtf,FALSE,,,,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:53:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ah elah, kenapa senin ptm si",,in,0,0,fvkln,,,,selektif,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:52:33 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Pekanbaru Masih Terapkan PTM Terbatas Selama PPKM Level 3 https://t.co/EYjaEySJRG,,in,0,1,GoRiauCom,FALSE,,,Pekanbaru Riau,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:51:32 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@caesar_emil @MercyZheng Colek bunda Sultan PTM @Ritafauzh kali mau ikutan jadi oposisi penyeimbang 😂😂😂,,in,0,0,DriansHazard,,,"caesar_emil, MercyZheng, Ritafauzh",,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:50:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NattaDeCoco16: Pemerintah Kabupaten (Pemkab) Pesawaran memperbolehkan seluruh jenjang pendidikan menggelar Pembelajaran Tatap Muka (PTM…,,in,0,5,LampungGeeh,,,NattaDeCoco16,,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:50:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @udo_suteja: Pemerintah Kabupaten (Pemkab) Pesawaran memperbolehkan seluruh jenjang pendidikan menggelar Pembelajaran Tatap Muka (PTM) s…,,in,0,5,LampungGeeh,,,udo_suteja,,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:49:54 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@0430_rosegirl oh gitu, iya sama berarti ya aku malah kemaren sempet daring lg. minggu drpan mulai ptm 100% lg makanya mo tanya kirain semua sama sksksk",,in,0,0,flowerybob,,,0430_rosegirl,she/her,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:48:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hari senin ptm lagi ajdbsksnsk,,in,0,0,loafsmagical,,,,in jisung's heart,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:47:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CahayaGhozali: Dinas Pendidikan dan Kebudayaan Kabupaten Pesawaran Bpk Anca Martha meminta semua kepala sekolah mengejar capaian vaksin…,,in,0,6,LampungGeeh,,,CahayaGhozali,,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:46:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ambyar_jum: Kepala Disdikbud Pesawaran, Anca Martha Utama mengatakan, tidak ada alasan lagi bagi para kepala sekolah untuk tidak mengej…",,in,0,5,LampungGeeh,,,ambyar_jum,,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:45:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@howranghaee_ JEJEE, tdi ptm gakk??",,in,0,0,odetohanniee,,,,Jeonghan's Heart,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:43:54 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@flowerybob adekku dah ptm sihh mut tapi ya gak semuanya,,in,0,0,0430_rosegirl,,,flowerybob,,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:42:34 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RT @medianaFS: Kasus Masih Tinggi, Disdik Pekanbaru Kembalikan ke PTM Terbatas https://t.co/oqqlLCKIy1",,in,0,1,riauaktual,FALSE,,medianaFS,Riau (Indonesia),
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:42:08 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kimbabnotkiddin shaa, hari ini ptm gakk??",,in,0,0,odetohanniee,,,kimbabnotkiddin,Jeonghan's Heart,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:42:05 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Kasus Masih Tinggi, Disdik Pekanbaru Kembalikan ke PTM Terbatas https://t.co/oqqlLCKIy1",,in,0,1,medianaFS,TRUE,,,Indonesia,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:40:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@childehalo pts tapi... kamu kan ptm juga,,in,0,0,jenzhours,,,childehalo,reading/sbt/jenren acc,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:39:49 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@lavieenrynn kalo pas ptm sesi”an, temen aku yg satunya lagi ini ga sesesi sama temen aku yg suka roasting ini akzkwldusk. funfact dia ngeroasting aku dari kemampuan roasting aku 0 sampe skrg udah jauh lebih jago, mungkin dia mau menyalurkan bakatnya ya",,in,0,0,hepibusdeytuyu,,,lavieenrynn,she/her ,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:39:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realskzet SIANG KAK DIV, mbb tdie aku PTM jadi ga buka Twitter",,in,0,0,il_athanism,,,realskzet,they/she | 08L,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:39:30 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",moots aku yg masih SMA ada gak ya? mau tanya udh pada PTM lagi kah? 👀,,in,1,0,flowerybob,,,,she/her,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:39:07 +0000 2022,"<a href=""http://www.mediaindonesia.com"" rel=""nofollow"">micom</a>","Tak Anjurkan Segera 100%, DPRD DKI Minta PTM DKI Bertahap
  https://t.co/eAbNwzxbiR",,in,0,0,mediaindonesia,FALSE,,,Jakarta - Indonesia,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:38:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf yang 3 dari atas selalu berubah sesuai jadwal ak ptm hehe https://t.co/aJCAdxLAue,,in,0,0,fluerlovin,FALSE,,convomf,ISTP-T,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:37:58 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@lavieenrynn iya seru sie tapi ternyata oh ternyata cuma aku doang yg diroastingnya waktu di kelaasssjdjeidkeisk, eh ada deng temen aku satu lagi tapi itu pas kami udah ptm 100%",,in,0,0,hepibusdeytuyu,,,lavieenrynn,she/her ,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:37:23 +0000 2022,"<a href=""http://www.kupastuntas.co"" rel=""nofollow"">kupastuntasnew</a>","Status PPKM turun ke level 2, Pemkot Metro mulai menerapkan PTM terbatas 100 persen....  #Kupastuntas #Metro #PPKM #PTMterbatas   https://t.co/TtxWuQkTtG",,in,0,0,kupastuntasnew,FALSE,"Kupastuntas, Metro, PPKM, PTMterbatas",,Indonesia,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:36:30 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PLIS GUA BNR BNR GAMAU PTM, jam tidur gua udh berantakan 😩🙏🏼",,in,0,0,saaancia,,,,,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:36:27 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Penyebaran kasus Covid-19 belakangan ini mulai menunjukkan penurunan. Kondisi ini pun membuat sejumlah sekolah kembali melaksanakan PTM secara terbatas, termasuk di Provinsi Lampung.  

#PTM #COVID19 #coronavirus #lampungpostid
https://t.co/8wBCW9qkZk",,in,0,0,lampungpostid,FALSE,"PTM, COVID19, coronavirus, lampungpostid",,"Lampung, Indonesia",
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:36:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kulitayamkiefsi Dek
Ada ralat untuk hari Jum'at 
Pembelajaran PTM untuk hari jum'at, 18 Maret 2022 diperuntukkan siswa nomer Ganjil dengan jadwal dari jam pertama sampai jam ke 6
Siswa nomer genap PJJ/KBM daring

segera dishare ke grup klas",,in,0,0,pvevensie,,,kulitayamkiefsi,"dns, dnss. 🏳️‍🌈",
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:35:17 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@bitchwtaff @cobweb_gf BAHAHAHAHA R U MAD mere baba ko bhi message kerdena keh Ptm has been cancelled,,in,1,0,slimshady0__,,,"bitchwtaff, cobweb_gf","Rangpur, Bangladesh",
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:34:36 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Level PPKM Menurun, KSP Minta PTM 100 Persen Kembali Digelar https://t.co/q4BT9z2NR0 #beritajogja #jogja #jogjaistimewa https://t.co/y1758bxomx",,in,1,0,Harian_Jogja,FALSE,"beritajogja, jogja, jogjaistimewa",,"Yogyakarta, Indonesia",
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:34:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@schfess Sekolah ku aja ptm 50% nder huhu,,in,0,0,sshhyeee,,,schfess,everywhere,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:34:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@woundervul Berlaku ketika masa ptm dl,,in,0,0,sayaanakambis,,,woundervul,follback for studyacc only,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:33:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CAKWETERBANG khusus ptm😏,,in,0,0,iniarad,,,CAKWETERBANG,,
,,,,,,,,,,,,,
1.50435E+18,Thu Mar 17 06:32:59 +0000 2022,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","SDN 03 Panjang Utara Laksanakan PTM Terbatas, Siswa Merasa Senang https://t.co/codVJLay9M",,in,0,0,lampungtujuhcom,FALSE,,,Kota Bandar Lampung,
,,,,,,,,,,,,,
1.50434E+18,Thu Mar 17 06:32:50 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ih sumpah ortu gua napa si dibilang gmw balik asrama, temen gua gada yg mau balik anjir bilangny ad orng lain iy tau bgst ad orng lain tpi mereka bkn teman gua fak gua ga deket klo gua balik gua bakal ptm sendirian dikelas sendiri ke orng bego nolep n dipastikan nilai gua anjlok",,in,0,0,shwaberryx,,,,no ss % priv qrt ,
,,,,,,,,,,,,,
1.50434E+18,Thu Mar 17 06:32:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ULZZANGNJM aku ptm, km juga okaaiii",,in,0,0,nahceahncit,,,ULZZANGNJM,homophobic dni,
,,,,,,,,,,,,,
