,date,tweet,tweet_tokens,tweet_tokens_WSW,tweet_normalized
168,2022-01-28 18:36:34+00:00,tergantung kalau masih mending pjj aja sekalian semua soalnya kalau setengah gtu yg daring ga kep,"['tergantung', 'kalau', 'masih', 'mending', 'pjj', 'aja', 'sekalian', 'semua', 'soalnya', 'kalau', 'setengah', 'gtu', 'yg', 'daring', 'ga', 'kep']","['tergantung', 'kalau', 'mending', 'pjj', 'aja', 'sekalian', 'semua', 'soalnya', 'kalau', 'setengah', 'gtu', 'yg', 'daring', 'kep']",tergantung kalau mending pjj aja sekalian semua soalnya kalau setengah gtu yang daring kep
169,2022-01-28 17:46:37+00:00,engga pengennya ptm tapi aja ga kaya sekarang soalnya selain karena masih pandemi amp tren kasus,"['engga', 'pengennya', 'ptm', 'tapi', 'aja', 'ga', 'kaya', 'sekarang', 'soalnya', 'selain', 'karena', 'masih', 'pandemi', 'amp', 'tren', 'kasus']","['pengennya', 'ptm', 'aja', 'kaya', 'sekarang', 'soalnya', 'selain', 'karena', 'pandemi', 'amp', 'tren', 'kasus']",pengennya ptm aja kaya sekarang soalnya selain karena pandemi amp tren kasus
170,2022-01-28 17:20:40+00:00,sihh soalnya klo ptm fisik kerasa bgt capeknya klo pjj capek mental,"['sihh', 'soalnya', 'klo', 'ptm', 'fisik', 'kerasa', 'bgt', 'capeknya', 'klo', 'pjj', 'capek', 'mental']","['sihh', 'soalnya', 'klo', 'ptm', 'fisik', 'kerasa', 'bgt', 'capeknya', 'klo', 'pjj', 'capek', 'mental']",sihh soalnya klo ptm fisik kerasa banget capeknya klo pjj capek mental
171,2022-01-28 17:18:06+00:00,aku mau tpi ptm  mau alias gw dh cpek kli anjim hari sekolah hr daring gitu  tw lg ,"['aku', 'mau', 'tpi', 'ptm', 'mau', 'alias', 'gw', 'dh', 'cpek', 'kli', 'anjim', 'hari', 'sekolah', 'hr', 'daring', 'gitu', 'tw', 'lg']","['aku', 'mau', 'tpi', 'ptm', 'mau', 'alias', 'gw', 'dh', 'cpek', 'kli', 'anjim', 'sekolah', 'hr', 'daring', 'tw', 'lg']",aku mau tpi ptm mau alias gue dah cpek kli anjim sekolah hr daring tw lagi
172,2022-01-28 16:17:52+00:00,sultan hamengku buwono  meminta ptm jadi hanya persen,"['sultan', 'hamengku', 'buwono', 'meminta', 'ptm', 'jadi', 'hanya', 'persen']","['sultan', 'hamengku', 'buwono', 'meminta', 'ptm', 'jadi', 'persen']",sultan hamengku buwono meminta ptm jadi persen
173,2022-01-28 15:47:19+00:00,enakan ptm sih tugasnya ga terlalu banyakpjj enak juga lebih santai tapi tugasnya video terus jadi mendin,"['enakan', 'ptm', 'sih', 'tugasnya', 'ga', 'terlalu', 'banyakpjj', 'enak', 'juga', 'lebih', 'santai', 'tapi', 'tugasnya', 'video', 'terus', 'jadi', 'mendin']","['enakan', 'ptm', 'tugasnya', 'terlalu', 'banyakpjj', 'enak', 'lebih', 'santai', 'tugasnya', 'video', 'jadi', 'mendin']",enakan ptm tugasnya terlalu banyakpjj enak lebih santai tugasnya video jadi mendin
174,2022-01-28 15:29:20+00:00,kebanyakan kelompokpresentasi kalau ptm tp gphm materi klau pjj,"['kebanyakan', 'kelompokpresentasi', 'kalau', 'ptm', 'tp', 'gphm', 'materi', 'klau', 'pjj']","['kebanyakan', 'kelompokpresentasi', 'kalau', 'ptm', 'tp', 'gphm', 'materi', 'klau', 'pjj']",kebanyakan kelompokpresentasi kalau ptm tp gphm materi klau pjj
175,2022-01-28 15:13:37+00:00,dikelasku aja tadi yg izin ada gara itu sekolahku balik lagi ptm alhamdulillah aku udh sembuh sih,"['dikelasku', 'aja', 'tadi', 'yg', 'izin', 'ada', 'gara', 'itu', 'sekolahku', 'balik', 'lagi', 'ptm', 'alhamdulillah', 'aku', 'udh', 'sembuh', 'sih']","['dikelasku', 'aja', 'yg', 'izin', 'ada', 'gara', 'sekolahku', 'balik', 'lagi', 'ptm', 'alhamdulillah', 'aku', 'udh', 'sembuh']",dikelasku aja yang izin ada gara sekolahku balik lagi ptm alhamdulillah aku udh sembuh
176,2022-01-28 15:08:56+00:00,ptm soalnya kalau ptm susah bagi waktuu,"['ptm', 'soalnya', 'kalau', 'ptm', 'susah', 'bagi', 'waktuu']","['ptm', 'soalnya', 'kalau', 'ptm', 'susah', 'bagi', 'waktuu']",ptm soalnya kalau ptm susah bagi waktuu
177,2022-01-28 15:01:09+00:00,rt ptm sekarang tugas kelompoknya too much mana seringnya kerja sendiri di sekolah nugas di rumah pr,"['rt', 'ptm', 'sekarang', 'tugas', 'kelompoknya', 'too', 'much', 'mana', 'seringnya', 'kerja', 'sendiri', 'di', 'sekolah', 'nugas', 'di', 'rumah', 'pr']","['rt', 'ptm', 'sekarang', 'tugas', 'kelompoknya', 'much', 'seringnya', 'kerja', 'sendiri', 'di', 'sekolah', 'nugas', 'di', 'rumah', 'pr']",rt ptm sekarang tugas kelompoknya much seringnya kerja sendiri di sekolah nugas di rumah pr
178,2022-01-28 14:53:06+00:00,rt sekolahsekolah di kota bogor menerapkan ptm persen sejak oktober,"['rt', 'sekolahsekolah', 'di', 'kota', 'bogor', 'menerapkan', 'ptm', 'persen', 'sejak', 'oktober']","['rt', 'sekolahsekolah', 'di', 'kota', 'bogor', 'menerapkan', 'ptm', 'persen', 'sejak', 'oktober']",rt sekolahsekolah di kota bogor menerapkan ptm persen sejak oktober
179,2022-01-28 14:52:19+00:00,sekolahsekolah di kota bogor menerapkan ptm persen sejak oktober,"['sekolahsekolah', 'di', 'kota', 'bogor', 'menerapkan', 'ptm', 'persen', 'sejak', 'oktober']","['sekolahsekolah', 'di', 'kota', 'bogor', 'menerapkan', 'ptm', 'persen', 'sejak', 'oktober']",sekolahsekolah di kota bogor menerapkan ptm persen sejak oktober
180,2022-01-28 14:39:03+00:00,rt kasus positif covid di diy hari ini naik menjadi,"['rt', 'kasus', 'positif', 'covid', 'di', 'diy', 'hari', 'ini', 'naik', 'menjadi']","['rt', 'kasus', 'positif', 'covid', 'di', 'diy', 'naik', 'menjadi']",rt kasus positif covid di diy naik menjadi
181,2022-01-28 14:38:33+00:00,kasus positif covid di diy hari ini naik menjadi,"['kasus', 'positif', 'covid', 'di', 'diy', 'hari', 'ini', 'naik', 'menjadi']","['kasus', 'positif', 'covid', 'di', 'diy', 'naik', 'menjadi']",kasus positif covid di diy naik menjadi
182,2022-01-28 14:33:56+00:00,libur dong sekolah gue masih ptm  kebagian td pagi,"['libur', 'dong', 'sekolah', 'gue', 'masih', 'ptm', 'kebagian', 'td', 'pagi']","['libur', 'dong', 'sekolah', 'gue', 'ptm', 'kebagian', 'td', 'pagi']",libur dong sekolah gue ptm kebagian td pagi
183,2022-01-28 14:26:24+00:00,sering banget beda pendapat trus berasa beda kelas bercircle trus aku ngerasa kurang adil sih soalnya ,"['sering', 'banget', 'beda', 'pendapat', 'trus', 'berasa', 'beda', 'kelas', 'bercircle', 'trus', 'aku', 'ngerasa', 'kurang', 'adil', 'sih', 'soalnya']","['sering', 'banget', 'beda', 'pendapat', 'trus', 'berasa', 'beda', 'kelas', 'bercircle', 'trus', 'aku', 'ngerasa', 'kurang', 'adil', 'soalnya']",sering banget beda pendapat trus berasa beda kelas bercircle trus aku ngerasa kurang adil soalnya
184,2022-01-28 14:23:23+00:00,gamauu pengennya ptm tp cuma kl gakuat bgtt rasanya kelas tu penuhh sekolah penuhhh,"['gamauu', 'pengennya', 'ptm', 'tp', 'cuma', 'kl', 'gakuat', 'bgtt', 'rasanya', 'kelas', 'tu', 'penuhh', 'sekolah', 'penuhhh']","['gamauu', 'pengennya', 'ptm', 'tp', 'cuma', 'kl', 'gakuat', 'bgtt', 'rasanya', 'kelas', 'penuhh', 'sekolah', 'penuhhh']",gamauu pengennya ptm tp cuma kalau gakuat bgtt rasanya kelas penuhh sekolah penuhhh
185,2022-01-28 14:07:06+00:00,ptm sekarang tugas kelompoknya too much mana seringnya kerja sendiri di sekolah nugas di rumah,"['ptm', 'sekarang', 'tugas', 'kelompoknya', 'too', 'much', 'mana', 'seringnya', 'kerja', 'sendiri', 'di', 'sekolah', 'nugas', 'di', 'rumah']","['ptm', 'sekarang', 'tugas', 'kelompoknya', 'much', 'seringnya', 'kerja', 'sendiri', 'di', 'sekolah', 'nugas', 'di', 'rumah']",ptm sekarang tugas kelompoknya much seringnya kerja sendiri di sekolah nugas di rumah
186,2022-01-28 13:54:00+00:00,next week nambah berapa kira kira ptm when,"['next', 'week', 'nambah', 'berapa', 'kira', 'kira', 'ptm', 'when']","['next', 'week', 'nambah', 'berapa', 'kira', 'kira', 'ptm']",next week nambah berapa kira kira ptm
187,2022-01-28 13:49:17+00:00,soalny ptm ny cm doang klo asik aja deh,"['soalny', 'ptm', 'ny', 'cm', 'doang', 'klo', 'asik', 'aja', 'deh']","['soalny', 'ptm', 'ny', 'cm', 'doang', 'klo', 'asik', 'aja', 'deh']",soalny ptm ny cm doang klo asik aja deh
188,2022-01-28 13:47:49+00:00,apakah senin ptm akan lagi males,"['apakah', 'senin', 'ptm', 'akan', 'lagi', 'males']","['apakah', 'ptm', 'lagi', 'males']",apakah ptm lagi males
189,2022-01-28 13:45:56+00:00,sekolah gua masih ptm tp sekolah lain udah di kasih surat buat pjj dn skolah gw blm skolah gw udh kek tahu,"['sekolah', 'gua', 'masih', 'ptm', 'tp', 'sekolah', 'lain', 'udah', 'di', 'kasih', 'surat', 'buat', 'pjj', 'dn', 'skolah', 'gw', 'blm', 'skolah', 'gw', 'udh', 'kek', 'tahu']","['sekolah', 'gua', 'ptm', 'tp', 'sekolah', 'lain', 'udah', 'di', 'kasih', 'surat', 'buat', 'pjj', 'dn', 'skolah', 'gw', 'blm', 'skolah', 'gw', 'udh', 'kek', 'tahu']",sekolah gua ptm tp sekolah lain udah di kasih surat buat pjj dn skolah gue belum skolah gue udh kayak tahu
190,2022-01-28 13:41:54+00:00,rt menkes budi gunadi kalau kasusnya naik ptm persen harus turun jadi,"['rt', 'menkes', 'budi', 'gunadi', 'kalau', 'kasusnya', 'naik', 'ptm', 'persen', 'harus', 'turun', 'jadi']","['rt', 'menkes', 'budi', 'gunadi', 'kalau', 'kasusnya', 'naik', 'ptm', 'persen', 'turun', 'jadi']",rt menkes budi gunadi kalau kasusnya naik ptm persen turun jadi
191,2022-01-28 13:35:37+00:00,gue mau cerita kemaren kan gue ptm kabar baik nya adalah gue udah mulai bisa akrasama temen se sesi gueee,"['gue', 'mau', 'cerita', 'kemaren', 'kan', 'gue', 'ptm', 'kabar', 'baik', 'nya', 'adalah', 'gue', 'udah', 'mulai', 'bisa', 'akrasama', 'temen', 'se', 'sesi', 'gueee']","['gue', 'mau', 'cerita', 'kemaren', 'gue', 'ptm', 'kabar', 'baik', 'adalah', 'gue', 'udah', 'mulai', 'akrasama', 'temen', 'se', 'sesi', 'gueee']",gue mau cerita kemaren gue ptm kabar baik adalah gue udah mulai akrasama temen se sesi gueee
192,2022-01-28 13:19:04+00:00,sebenernya lebih enakan ptm gasi jadi sekalian capek daripada ptm terus pulangpulang mesti sekolah lagi,"['sebenernya', 'lebih', 'enakan', 'ptm', 'gasi', 'jadi', 'sekalian', 'capek', 'daripada', 'ptm', 'terus', 'pulangpulang', 'mesti', 'sekolah', 'lagi']","['sebenernya', 'lebih', 'enakan', 'ptm', 'jadi', 'sekalian', 'capek', 'ptm', 'pulangpulang', 'mesti', 'sekolah', 'lagi']",sebenernya lebih enakan ptm jadi sekalian capek ptm pulangpulang mesti sekolah lagi
193,2022-01-28 13:08:48+00:00,rt parker pak anak sekolah sdh ptm mohon dipertimbangkan lagi buat ptm dahulu jangan menunggu di suatu sekolah,"['rt', 'parker', 'pak', 'anak', 'sekolah', 'sdh', 'ptm', 'mohon', 'dipertimbangkan', 'lagi', 'buat', 'ptm', 'dahulu', 'jangan', 'menunggu', 'di', 'suatu', 'sekolah']","['rt', 'parker', 'anak', 'sekolah', 'sdh', 'ptm', 'mohon', 'dipertimbangkan', 'lagi', 'buat', 'ptm', 'dahulu', 'jangan', 'menunggu', 'di', 'suatu', 'sekolah']",rt parker anak sekolah sdh ptm mohon dipertimbangkan lagi buat ptm dahulu jangan menunggu di suatu sekolah
194,2022-01-28 13:02:25+00:00,rt jika angka kasus di jakarta semakin naik dan level ppkm jadi level maka otomatis ptm dibatasi maksimal persen tapi jik,"['rt', 'jika', 'angka', 'kasus', 'di', 'jakarta', 'semakin', 'naik', 'dan', 'level', 'ppkm', 'jadi', 'level', 'maka', 'otomatis', 'ptm', 'dibatasi', 'maksimal', 'persen', 'tapi', 'jik']","['rt', 'jika', 'angka', 'kasus', 'di', 'jakarta', 'semakin', 'naik', 'level', 'ppkm', 'jadi', 'level', 'maka', 'otomatis', 'ptm', 'dibatasi', 'maksimal', 'persen', 'jik']",rt jika angka kasus di jakarta semakin naik level ppkm jadi level maka otomatis ptm dibatasi maksimal persen jik
195,2022-01-28 12:55:03+00:00,btw sekolah gue emg belum ptm masi tp karena kemarin ada yg positif inimah gue yakin gabakal ptm,"['btw', 'sekolah', 'gue', 'emg', 'belum', 'ptm', 'masi', 'tp', 'karena', 'kemarin', 'ada', 'yg', 'positif', 'inimah', 'gue', 'yakin', 'gabakal', 'ptm']","['btw', 'sekolah', 'gue', 'emg', 'belum', 'ptm', 'tp', 'karena', 'kemarin', 'ada', 'yg', 'positif', 'inimah', 'gue', 'yakin', 'gabakal', 'ptm']",by the way sekolah gue emg belum ptm tp karena kemarin ada yang positif inimah gue yakin gabakal ptm
196,2022-01-28 12:49:39+00:00,parker temenku spa pernah cerita covid pada anak itu jg sama bahayanya dgn org dewasa tdk,"['parker', 'temenku', 'spa', 'pernah', 'cerita', 'covid', 'pada', 'anak', 'itu', 'jg', 'sama', 'bahayanya', 'dgn', 'org', 'dewasa', 'tdk']","['parker', 'temenku', 'spa', 'pernah', 'cerita', 'covid', 'anak', 'jg', 'sama', 'bahayanya', 'dgn', 'org', 'dewasa', 'tdk']",parker temenku spa pernah cerita covid anak jg sama bahayanya dengan orang dewasa tdk
197,2022-01-28 12:30:57+00:00,awalnya pas mau ptm gw ngeluh krn pasti bakal berisik dan gw udh nyaman tapi begitu dijalanin,"['awalnya', 'pas', 'mau', 'ptm', 'gw', 'ngeluh', 'krn', 'pasti', 'bakal', 'berisik', 'dan', 'gw', 'udh', 'nyaman', 'tapi', 'begitu', 'dijalanin']","['awalnya', 'mau', 'ptm', 'gw', 'ngeluh', 'krn', 'pasti', 'bakal', 'berisik', 'gw', 'udh', 'nyaman', 'begitu', 'dijalanin']",awalnya mau ptm gue ngeluh krn pasti bakal berisik gue udh nyaman begitu dijalanin
198,2022-01-28 12:29:34+00:00,ptm tuh sepi bangeeet gue ga se sesi sama temen gueeexfxfxxad ptm rame banget kdg kalo nunggu jemputan ,"['ptm', 'tuh', 'sepi', 'bangeeet', 'gue', 'ga', 'se', 'sesi', 'sama', 'temen', 'gueeexfxfxxad', 'ptm', 'rame', 'banget', 'kdg', 'kalo', 'nunggu', 'jemputan']","['ptm', 'sepi', 'bangeeet', 'gue', 'se', 'sesi', 'sama', 'temen', 'gueeexfxfxxad', 'ptm', 'rame', 'banget', 'kdg', 'kalo', 'nunggu', 'jemputan']",ptm sepi bangeeet gue se sesi sama temen gueeexfxfxxad ptm rame banget kdg kalo nunggu jemputan
199,2022-01-28 12:24:01+00:00,ngga ptm cuma seminggu abis tu lagi huhu,"['ngga', 'ptm', 'cuma', 'seminggu', 'abis', 'tu', 'lagi', 'huhu']","['ptm', 'cuma', 'abis', 'lagi', 'huhu']",ptm cuma abis lagi huhu
200,2022-01-28 12:22:42+00:00,pak anak sekolah sdh ptm mohon dipertimbangkan lagi buat ptm dahulu jangan menunggu di suatu sek,"['pak', 'anak', 'sekolah', 'sdh', 'ptm', 'mohon', 'dipertimbangkan', 'lagi', 'buat', 'ptm', 'dahulu', 'jangan', 'menunggu', 'di', 'suatu', 'sek']","['anak', 'sekolah', 'sdh', 'ptm', 'mohon', 'dipertimbangkan', 'lagi', 'buat', 'ptm', 'dahulu', 'jangan', 'menunggu', 'di', 'suatu', 'sek']",anak sekolah sdh ptm mohon dipertimbangkan lagi buat ptm dahulu jangan menunggu di suatu sek
201,2022-01-28 12:19:21+00:00,belum ada info resmi tapi rumornya prodi sebelah bakalan pake sistem gilir gitu ptm sampai ut,"['belum', 'ada', 'info', 'resmi', 'tapi', 'rumornya', 'prodi', 'sebelah', 'bakalan', 'pake', 'sistem', 'gilir', 'gitu', 'ptm', 'sampai', 'ut']","['belum', 'ada', 'info', 'resmi', 'rumornya', 'prodi', 'sebelah', 'bakalan', 'pake', 'sistem', 'gilir', 'ptm', 'sampai', 'ut']",belum ada info resmi rumornya prodi sebelah bakalan pake sistem gilir ptm sampai ut
202,2022-01-28 12:11:11+00:00,kalo ptm nya masih terus mah mending pjj,"['kalo', 'ptm', 'nya', 'masih', 'terus', 'mah', 'mending', 'pjj']","['kalo', 'ptm', 'mah', 'mending', 'pjj']",kalo ptm mah mending pjj
203,2022-01-28 12:08:05+00:00,bbener kata tiara kelas bikin stress ini juga masih ptm gimana kalo ptm full coba,"['bbener', 'kata', 'tiara', 'kelas', 'bikin', 'stress', 'ini', 'juga', 'masih', 'ptm', 'gimana', 'kalo', 'ptm', 'full', 'coba']","['bbener', 'kata', 'tiara', 'kelas', 'stress', 'ptm', 'kalo', 'ptm', 'full', 'coba']",bbener kata tiara kelas stress ptm kalo ptm full coba
204,2022-01-28 12:06:07+00:00,aku yg biasanya trs kmrn ada coba ptm malah pusing nder biasanya sepi krikkrik jd rameberisik,"['aku', 'yg', 'biasanya', 'trs', 'kmrn', 'ada', 'coba', 'ptm', 'malah', 'pusing', 'nder', 'biasanya', 'sepi', 'krikkrik', 'jd', 'rameberisik']","['aku', 'yg', 'biasanya', 'trs', 'kmrn', 'ada', 'coba', 'ptm', 'malah', 'pusing', 'nder', 'biasanya', 'sepi', 'krikkrik', 'jd', 'rameberisik']",aku yang biasanya trs kemarin ada coba ptm malah pusing nder biasanya sepi krikkrik jd rameberisik
205,2022-01-28 12:01:50+00:00,pengen balik ptm lagi tolongggg,"['pengen', 'balik', 'ptm', 'lagi', 'tolongggg']","['pengen', 'balik', 'ptm', 'lagi', 'tolongggg']",pengen balik ptm lagi tolongggg
206,2022-01-28 11:56:48+00:00,krna hmpir stngah tahun udh ptm jd udh menyesuaikan dirii sm sesi  ini,"['krna', 'hmpir', 'stngah', 'tahun', 'udh', 'ptm', 'jd', 'udh', 'menyesuaikan', 'dirii', 'sm', 'sesi', 'ini']","['krna', 'hmpir', 'stngah', 'udh', 'ptm', 'jd', 'udh', 'menyesuaikan', 'dirii', 'sm', 'sesi']",krna hmpir stngah udh ptm jd udh menyesuaikan dirii sm sesi
207,2022-01-28 11:54:20+00:00,ofc gue jadi terlihat oleh guru soalnya kelasan gua bacot bgt babyck berisik orang orangnya cari muka,"['ofc', 'gue', 'jadi', 'terlihat', 'oleh', 'guru', 'soalnya', 'kelasan', 'gua', 'bacot', 'bgt', 'babyck', 'berisik', 'orang', 'orangnya', 'cari', 'muka']","['ofc', 'gue', 'jadi', 'terlihat', 'oleh', 'guru', 'soalnya', 'kelasan', 'gua', 'bacot', 'bgt', 'babyck', 'berisik', 'orangnya', 'cari', 'muka']",ofc gue jadi terlihat oleh guru soalnya kelasan gua bacot banget babyck berisik orangnya cari muka
208,2022-01-28 11:45:38+00:00,ptm bnr ga efektif mnrt gue,"['ptm', 'bnr', 'ga', 'efektif', 'mnrt', 'gue']","['ptm', 'bnr', 'efektif', 'mnrt', 'gue']",ptm bnr efektif mnrt gue
209,2022-01-28 11:16:50+00:00, ada sk menteri mengenai teknis pelaksanaan saya sendiri sebagai,"['ada', 'sk', 'menteri', 'mengenai', 'teknis', 'pelaksanaan', 'saya', 'sendiri', 'sebagai']","['ada', 'sk', 'menteri', 'mengenai', 'teknis', 'pelaksanaan', 'saya', 'sendiri', 'sebagai']",ada sk menteri mengenai teknis pelaksanaan saya sendiri sebagai
210,2022-01-28 11:15:22+00:00,jaziel emm gimana ya td dipulangin cepet sebaada yg kena covid kakel gw dan sklh gw yg udh ptm ga tau ba,"['jaziel', 'emm', 'gimana', 'ya', 'td', 'dipulangin', 'cepet', 'sebaada', 'yg', 'kena', 'covid', 'kakel', 'gw', 'dan', 'sklh', 'gw', 'yg', 'udh', 'ptm', 'ga', 'tau', 'ba']","['jaziel', 'emm', 'td', 'dipulangin', 'cepet', 'sebaada', 'yg', 'kena', 'covid', 'kakel', 'gw', 'sklh', 'gw', 'yg', 'udh', 'ptm', 'tau', 'ba']",jaziel emm td dipulangin cepet sebaada yang kena covid kakel gue sklh gue yang udh ptm tau ba
211,2022-01-28 11:11:51+00:00,ptm enak karna materi bisa masuk ke otak bisa interaksi langsung sama temen amp guru pjj juga enak ,"['ptm', 'enak', 'karna', 'materi', 'bisa', 'masuk', 'ke', 'otak', 'bisa', 'interaksi', 'langsung', 'sama', 'temen', 'amp', 'guru', 'pjj', 'juga', 'enak']","['ptm', 'enak', 'karna', 'materi', 'masuk', 'otak', 'interaksi', 'langsung', 'sama', 'temen', 'amp', 'guru', 'pjj', 'enak']",ptm enak karna materi masuk otak interaksi langsung sama temen amp guru pjj enak
212,2022-01-28 11:11:41+00:00,adek aku jdi ptm skrng krn tmnnya masalahnya minggu senin selasa orngnya sekolah gk kasian apa sama tmn yg lain,"['adek', 'aku', 'jdi', 'ptm', 'skrng', 'krn', 'tmnnya', 'masalahnya', 'minggu', 'senin', 'selasa', 'orngnya', 'sekolah', 'gk', 'kasian', 'apa', 'sama', 'tmn', 'yg', 'lain']","['adek', 'aku', 'jdi', 'ptm', 'skrng', 'krn', 'tmnnya', 'masalahnya', 'orngnya', 'sekolah', 'kasian', 'sama', 'tmn', 'yg', 'lain']",adek aku jdi ptm skrng krn tmnnya masalahnya orngnya sekolah kasian sama tmn yang lain
213,2022-01-28 11:08:42+00:00,rt menurut aku nggak semenjak ptm tugas hampir berkurang nan menurut aku kaloe pjj tugas terus karena eman,"['rt', 'menurut', 'aku', 'nggak', 'semenjak', 'ptm', 'tugas', 'hampir', 'berkurang', 'nan', 'menurut', 'aku', 'kaloe', 'pjj', 'tugas', 'terus', 'karena', 'eman']","['rt', 'menurut', 'aku', 'semenjak', 'ptm', 'tugas', 'hampir', 'berkurang', 'nan', 'menurut', 'aku', 'kaloe', 'pjj', 'tugas', 'karena', 'eman']",rt menurut aku semenjak ptm tugas hampir berkurang nan menurut aku kaloe pjj tugas karena eman
214,2022-01-28 11:04:22+00:00,menurut aku nggak semenjak ptm tugas hampir berkurang nan menurut aku kaloe pjj tugas terus kar,"['menurut', 'aku', 'nggak', 'semenjak', 'ptm', 'tugas', 'hampir', 'berkurang', 'nan', 'menurut', 'aku', 'kaloe', 'pjj', 'tugas', 'terus', 'kar']","['menurut', 'aku', 'semenjak', 'ptm', 'tugas', 'hampir', 'berkurang', 'nan', 'menurut', 'aku', 'kaloe', 'pjj', 'tugas', 'kar']",menurut aku semenjak ptm tugas hampir berkurang nan menurut aku kaloe pjj tugas kar
215,2022-01-28 11:00:05+00:00,covid diy naik dua kali lipat sultan ptm di sekolah dipangkas persen,"['covid', 'diy', 'naik', 'dua', 'kali', 'lipat', 'sultan', 'ptm', 'di', 'sekolah', 'dipangkas', 'persen']","['covid', 'diy', 'naik', 'dua', 'lipat', 'sultan', 'ptm', 'di', 'sekolah', 'dipangkas', 'persen']",covid diy naik dua lipat sultan ptm di sekolah dipangkas persen
216,2022-01-28 10:53:45+00:00,si ptm seru bgtt tp capeknya ituloh klo pjj capek bisa langsung tiduran,"['si', 'ptm', 'seru', 'bgtt', 'tp', 'capeknya', 'ituloh', 'klo', 'pjj', 'capek', 'bisa', 'langsung', 'tiduran']","['ptm', 'seru', 'bgtt', 'tp', 'capeknya', 'ituloh', 'klo', 'pjj', 'capek', 'langsung', 'tiduran']",ptm seru bgtt tp capeknya ituloh klo pjj capek langsung tiduran
217,2022-01-28 10:52:19+00:00,sejujurnya ngga tp kl msh gini terus juga capek kl gurunya bisa bagi diri secara adil bagi yg ptm ma,"['sejujurnya', 'ngga', 'tp', 'kl', 'msh', 'gini', 'terus', 'juga', 'capek', 'kl', 'gurunya', 'bisa', 'bagi', 'diri', 'secara', 'adil', 'bagi', 'yg', 'ptm', 'ma']","['sejujurnya', 'tp', 'kl', 'msh', 'capek', 'kl', 'gurunya', 'bagi', 'diri', 'secara', 'adil', 'bagi', 'yg', 'ptm']",sejujurnya tp kalau msh capek kalau gurunya bagi diri secara adil bagi yang ptm
218,2022-01-28 10:49:30+00:00,ptm biar bisa deket sama semua tmn di kelas kalo kan di bagi sesi jadii ga kenal aja gitu cang,"['ptm', 'biar', 'bisa', 'deket', 'sama', 'semua', 'tmn', 'di', 'kelas', 'kalo', 'kan', 'di', 'bagi', 'sesi', 'jadii', 'ga', 'kenal', 'aja', 'gitu', 'cang']","['ptm', 'biar', 'deket', 'sama', 'semua', 'tmn', 'di', 'kelas', 'kalo', 'di', 'bagi', 'sesi', 'jadii', 'kenal', 'aja', 'cang']",ptm biar deket sama semua tmn di kelas kalo di bagi sesi jadii kenal aja cang
219,2022-01-28 10:40:00+00:00,juru bicara satgas penanganan covid kota depok dadang wihana merekomendasikan pihak sekolah membagi pelaksanaan,"['juru', 'bicara', 'satgas', 'penanganan', 'covid', 'kota', 'depok', 'dadang', 'wihana', 'merekomendasikan', 'pihak', 'sekolah', 'membagi', 'pelaksanaan']","['juru', 'bicara', 'satgas', 'penanganan', 'covid', 'kota', 'depok', 'dadang', 'wihana', 'merekomendasikan', 'pihak', 'sekolah', 'membagi', 'pelaksanaan']",juru bicara satgas penanganan covid kota depok dadang wihana merekomendasikan pihak sekolah membagi pelaksanaan
220,2022-01-28 10:39:23+00:00,ptm tapi tidak maunya cuman supaya lebih dekat dulu sama teman teman baru yang ikut ptm,"['ptm', 'tapi', 'tidak', 'maunya', 'cuman', 'supaya', 'lebih', 'dekat', 'dulu', 'sama', 'teman', 'teman', 'baru', 'yang', 'ikut', 'ptm']","['ptm', 'maunya', 'cuman', 'supaya', 'lebih', 'dekat', 'sama', 'teman', 'teman', 'ikut', 'ptm']",ptm maunya cuman supaya lebih dekat sama teman teman ikut ptm
221,2022-01-28 10:31:47+00:00,pengen ga pengen gue maunya kaya kemaren soalnya semenjak ptm tugas kelompok gue makin ngadi,"['pengen', 'ga', 'pengen', 'gue', 'maunya', 'kaya', 'kemaren', 'soalnya', 'semenjak', 'ptm', 'tugas', 'kelompok', 'gue', 'makin', 'ngadi']","['pengen', 'pengen', 'gue', 'maunya', 'kaya', 'kemaren', 'soalnya', 'semenjak', 'ptm', 'tugas', 'kelompok', 'gue', 'makin', 'ngadi']",pengen pengen gue maunya kaya kemaren soalnya semenjak ptm tugas kelompok gue makin ngadi
222,2022-01-28 10:19:36+00:00,persen soalnya temen gua di sesi satu semua dan gua di sesi dua terus klo ptm kek gaenak jauh jauhan bener duduknya,"['persen', 'soalnya', 'temen', 'gua', 'di', 'sesi', 'satu', 'semua', 'dan', 'gua', 'di', 'sesi', 'dua', 'terus', 'klo', 'ptm', 'kek', 'gaenak', 'jauh', 'jauhan', 'bener', 'duduknya']","['persen', 'soalnya', 'temen', 'gua', 'di', 'sesi', 'semua', 'gua', 'di', 'sesi', 'dua', 'klo', 'ptm', 'kek', 'gaenak', 'jauh', 'jauhan', 'bener', 'duduknya']",persen soalnya temen gua di sesi semua gua di sesi dua klo ptm kayak gaenak jauh jauhan bener duduknya
223,2022-01-28 10:18:37+00:00,buatku lebih enak ptm,"['buatku', 'lebih', 'enak', 'ptm']","['buatku', 'lebih', 'enak', 'ptm']",buatku lebih enak ptm
