id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1.48915E+18,Thu Feb 03 08:15:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess ptm, soalnya lebih nyantol aja",ptm nyantol aja,in,0,0,gajelasbgtdh,,,subschfess,,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:15:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","setuju utk skrg krn kasus covid nya kan lagi naik, tp kalo untuk &gt; sebulan gue GA BANGET 😭😭😭, paling nyaman ptm walopun sy dikelas agak engap bgt hawa nya tp tetep enak klo buat belajar.. percuma sekolah bayar mahal-mahal tapi fasilitas kaga dipake 🚶 https://t.co/eyImvU2JBA",setuju untuk skarang kasus covid lagi kalau untuk gue banget paling nyaman ptm walopun saya dikelas agak engap bnget hawa enak kalau belajar sekolah bayar mahal mahal fasilitas dipake,in,0,0,gurita_nyungsep,FALSE,,,he/him,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:15:04 +0000 2022,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","9 Siswa SMK Kesehatan di Blitar Positif Covid-19, PTM Dihentikan  https://t.co/WWvavmT7Xx",siswa smk kesehatan blitar positif covid ptm dihentikan,in,0,0,jogjacoret,FALSE,,,Yogyakarta,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:15:00 +0000 2022,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Pihak SMK di Kota Blitar terpaksa menghentikan PTM dan menggantikannya dengan PJJ setelah ada siswa terkonfirmasi positif Covid-19. Hasil tracing dan testing menyatakan ada tambahan delapan siswa lagi yang terkonfirmasi. #AdadiKompas https://t.co/PmFnuvpNX1,smk kota blitar terpaksa menghentikan ptm menggantikannya pjj ada siswa terkonfirmasi positif covid hasil tracing testing ada tambahan delapan siswa lagi terkonfirmasi,in,0,0,kompasmuda,FALSE,AdadiKompas,,"ÜT: 62.478419,21.330711",
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:14:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess pjj cok krn covid, tp enakan ptm krn lgsg dr mulut guru dan ga tugas mulu tiap harinya kdg aja cm ngambil video de yutub, ya intinya kl pjj gurunya ada aja yg ga nerangin eh tiba"" ulangan kan kon-",pjj cok covid enakan ptm mulut guru tugas melulu harinya kdg aja video adik yutub intinya kalau pjj gurunya ada aja nerangin eh ulangan kon,in,0,0,minesakoarigato,,,subschfess,,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:14:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @muslimahnewscom: MuslimahNews – Mari saksikan Live Discussion MuslimahNewsCom dengan tema:

""Omicron Mengganas, Yakin Lanjut PTM?""

Sak…",muslimahnews mari saksikan live discussion muslimahnewscom tema omicron mengganas yakin ptm sak,in,0,40,MalikaHenni1,,,muslimahnewscom,"Bandung, Jawa Barat",
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:14:43 +0000 2022,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Surat Edaran Kemendikbudristek Setujui PTM Terbatas 50 Persen di Wilayah PPKM Level 2 https://t.co/mdz3fmtGqt,surat edaran kemendikbudristek setujui ptm terbatas wilayah ppkm level,in,0,0,cendananews,FALSE,,,Indonesia,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:14:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @detikcom: Wilayah dengan status PPKM level 2 diizinkan menggelar PTM kapasitas 50%. Orang tua murid juga diperbolehkan menentukan anakn…,wilayah status ppkm level diizinkan menggelar ptm kapasitas tua murid diperbolehkan menentukan anakn,in,0,2,ImanHidayat85,,,detikcom,mobile in Jabodetabek,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:14:32 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Daerah PPKM Level 2 maksimal kapasitas 50 persen https://t.co/mnLmN5V2Lg,daerah ppkm level maksimal kapasitas,in,0,0,idntimes,FALSE,,,,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:14:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SEORYOUN9: @schfess ptm khusus kelas akhir aja,ptm kelas aja,in,0,90,patpawaat,,,"SEORYOUN9, schfess",jara's rant,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:13:56 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krn udh ga PTM lg, mulai senin kemaren udh balik daring",udah ptm lagi kemarin udah daring,in,0,0,flamintoz,,,,,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:13:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",emg yg paling bener ptm udah,memang paling bener ptm udah,in,0,0,khailwhore,,,,"Amsterdam, NY",
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:13:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","walau aku ga terlalu akrab sama tmn kelas tp aku kangen ptm, meski aku gasuka berisiknya anak kelas, tp aku kangen interaksi sama mereka",walau aku akrab temen kelas aku kangen ptm aku gasuka berisiknya anak kelas aku kangen interaksi,in,0,0,leoramark8,,,,,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:13:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@wjoko568 Di Sby pak Guru, ini katanya mau 50% ptm.. tapi masih nunggu pengumuman juga 🙏🙏",sby guru katanya ptm nunggu pengumuman,in,0,0,Musmawati2,,,wjoko568,"Kota Surabaya, Jawa Timur","[[112.678072, -7.333138], [112.715863, -7.333138], [112.715863, -7.283485], [112.678072, -7.283485]]"
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:13:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",balik PTM ganjil genap lagi,ptm ganjil genap lagi,in,0,0,l1brraa,,,,,
,,,,,,,,,,,,,
